Model year;Make;Model;Vehicle class;Transmission;Fuel type;CO2 emissions (g/km);CO2 rating;Smog rating
2022;Mercedes-Benz;AMG GLA 35 4MATIC SUV;Station wagon: Small;AM8;Z;230;5;5
2022;Mercedes-Benz;AMG GLA 45 4MATIC SUV;Station wagon: Small;AM8;Z;260;4;3
2022;Mercedes-Benz;AMG GLB 35 4MATIC SUV;Station wagon: Mid-size;AM8;Z;262;4;5
2022;Mercedes-Benz;AMG GLC 43 4MATIC SUV;Sport utility vehicle: Small;A9;Z;264;4;5
2022;Mercedes-Benz;AMG GLC 43 4MATIC Coupe;Sport utility vehicle: Small;A9;Z;287;4;5
2022;Mercedes-Benz;AMG GLE 53 4MATIC+ SUV;Sport utility vehicle: Standard;A9;Z;283;4;6
2022;Mercedes-Benz;AMG GLE 53 4MATIC+ Coupe;Sport utility vehicle: Standard;A9;Z;292;4;6
2022;Mercedes-Benz;AMG GLE 63 S 4MATIC+ SUV;Sport utility vehicle: Standard;A9;Z;341;3;5
2022;Mercedes-Benz;AMG GLE 63 S 4MATIC+ Coupe;Sport utility vehicle: Standard;A9;Z;346;3;5
2022;Mercedes-Benz;AMG GLS 63 4MATIC+ SUV;Sport utility vehicle: Standard;A9;Z;360;2;5
2022;Mercedes-Benz;AMG GT 53 4MATIC+ Coupe;Compact;A9;Z;258;4;6
2022;Mercedes-Benz;AMG SL 63 4MATIC+ Roadster;Minicompact;A9;Z;339;3;5
2022;Mercedes-Benz;C 300 4MATIC Sedan;Compact;A9;Z;202;6;7
2022;Mercedes-Benz;C 300 4MATIC Cabriolet;Subcompact;A9;Z;224;5;6
2022;Mercedes-Benz;C 300 4MATIC Coupe;Subcompact;A9;Z;217;5;6
2022;Mercedes-Benz;CLA 250 4MATIC Coupe;Compact;AM7;Z;200;6;5
2022;Mercedes-Benz;CLS 450 4MATIC Coupe;Compact;A9;Z;229;5;6
2022;Mercedes-Benz;E 350 4MATIC Sedan;Mid-size;A9;Z;229;5;6
2022;Mercedes-Benz;E 450 4MATIC Sedan;Mid-size;A9;Z;218;5;6
2022;Mercedes-Benz;E 450 4MATIC Cabriolet;Subcompact;A9;Z;233;5;6
2022;Mercedes-Benz;E 450 4MATIC Coupe;Subcompact;A9;Z;225;5;6
2022;Mercedes-Benz;E 450 4MATIC All-Terrain Wagon;Station wagon: Mid-size;A9;Z;229;5;6
2022;Mercedes-Benz;G 550 SUV;Sport utility vehicle: Standard;A9;Z;354;3;3
2022;Mercedes-Benz;GLA 250 4MATIC SUV;Sport utility vehicle: Small;AM8;Z;210;5;5
2022;Mercedes-Benz;GLB 250 4MATIC SUV;Sport utility vehicle: Small;AM8;Z;224;5;5
2022;Mercedes-Benz;GLC 300 4MATIC SUV;Sport utility vehicle: Small;A9;Z;242;5;6
2022;Mercedes-Benz;GLC 300 4MATIC Coupe;Sport utility vehicle: Small;A9;Z;237;5;6
2022;Mercedes-Benz;GLE 350 4MATIC SUV;Sport utility vehicle: Standard;A9;Z;250;5;5
2022;Mercedes-Benz;GLE 450 4MATIC SUV;Sport utility vehicle: Standard;A9;Z;244;5;6
2022;Mercedes-Benz;GLE 450 4MATIC Coupe;Sport utility vehicle: Standard;A9;Z;247;5;6
2022;Mercedes-Benz;GLS 450 4MATIC SUV;Sport utility vehicle: Standard;A9;Z;269;4;6
2022;Mercedes-Benz;GLS 600 4MATIC Maybach SUV;Sport utility vehicle: Standard;A9;Z;338;3;5
2022;Mercedes-Benz;Maybach S 580 4MATIC Sedan;Full-size;A9;Z;301;3;5
2022;Mercedes-Benz;Maybach S 680 4MATIC Sedan;Full-size;A9;Z;369;2;3
2022;Mercedes-Benz;Metris Cargo Van;Special purpose vehicle;A9;Z;267;4;6
2022;Mercedes-Benz;Metris Cargo Van LWB;Special purpose vehicle;A9;Z;267;4;6
2022;Mercedes-Benz;Metris Passenger Van;Special purpose vehicle;A9;Z;282;4;6
2022;Mercedes-Benz;S 500 4MATIC SWB Sedan;Full-size;A9;Z;231;5;6
2022;Mercedes-Benz;S 580 4MATIC LWB Sedan;Full-size;A9;Z;285;4;5
2022;MINI;Cooper 3 Door;Subcompact;AM7;Z;170;7;7
2022;MINI;Cooper 3 Door;Subcompact;M6;Z;177;7;7
2022;MINI;Cooper 5 Door;Subcompact;AM7;Z;170;7;7
2022;MINI;Cooper 5 Door;Subcompact;M6;Z;177;7;7
2022;MINI;Cooper Convertible;Minicompact;AM7;Z;170;7;7
2022;MINI;Cooper Convertible;Minicompact;M6;Z;177;7;7
2022;MINI;Cooper Countryman ALL4;Mid-size;AS8;Z;211;5;7
2022;MINI;Cooper S 3 Door;Subcompact;AM7;Z;174;7;7
2022;MINI;Cooper S 3 Door;Subcompact;M6;Z;211;5;7
2022;MINI;Cooper S 5 Door;Subcompact;AM7;Z;174;7;7
2022;MINI;Cooper S 5 Door;Subcompact;M6;Z;211;5;7
2022;MINI;Cooper S Clubman ALL4;Mid-size;AS8;Z;207;6;7
2022;MINI;Cooper S Convertible;Minicompact;AM7;Z;182;6;7
2022;MINI;Cooper S Convertible;Minicompact;M6;Z;205;6;7
2022;MINI;Cooper S Countryman ALL4;Mid-size;AS8;Z;212;5;7
2022;MINI;John Cooper Works 3 Door;Subcompact;AS8;Z;191;6;7
2022;MINI;John Cooper Works 3 Door;Subcompact;M6;Z;211;5;7
2022;MINI;John Cooper Works Clubman ALL4;Mid-size;AS8;Z;210;5;3
2022;MINI;John Cooper Works Convertible;Minicompact;AS8;Z;198;6;7
2022;MINI;John Cooper Works Countryman ALL4;Mid-size;AS8;Z;210;5;3
2022;Mitsubishi;Eclipse Cross 4WD;Sport utility vehicle: Small;AV8;X;216;5;5
2022;Mitsubishi;Mirage;Compact;AV;X;143;8;5
2022;Mitsubishi;Mirage;Compact;M5;X;151;8;5
2022;Mitsubishi;Outlander 4WD;Sport utility vehicle: Small;AV8;X;208;6;6
2022;Mitsubishi;RVR;Sport utility vehicle: Small;AV6;X;206;6;5
2022;Mitsubishi;RVR 4WD;Sport utility vehicle: Small;AV6;X;213;5;5
2022;Mitsubishi;RVR 4WD;Sport utility vehicle: Small;AV6;X;218;5;5
2022;Nissan;Altima AWD;Mid-size;AV;X;186;6;7
2022;Nissan;Altima AWD SR/Platinum;Mid-size;AV;X;190;6;7
2022;Nissan;Armada 4WD;Sport utility vehicle: Standard;AS7;Z;362;2;3
2022;Nissan;Frontier;Pickup truck: Standard;AS9;X;266;4;5
2022;Nissan;Frontier 4WD;Pickup truck: Standard;AS9;X;288;4;5
2022;Nissan;Kicks;Mid-size;AV;X;169;7;7
2022;Nissan;Maxima;Mid-size;AV7;Z;233;5;3
2022;Nissan;Murano AWD;Station wagon: Mid-size;AV7;X;245;5;5
2022;Nissan;Pathfinder 4WD;Sport utility vehicle: Small;AS9;X;246;5;5
2022;Nissan;Qashqai;Station wagon: Small;AV8;X;188;6;6
2022;Nissan;Qashqai;Station wagon: Small;M6;X;213;5;6
2022;Nissan;Qashqai AWD;Station wagon: Small;AV8;X;196;6;6
2022;Nissan;Rogue;Sport utility vehicle: Small;AV8;X;169;7;6
2022;Nissan;Rogue;Sport utility vehicle: Small;AV8;X;190;6;7
2022;Nissan;Rogue AWD;Sport utility vehicle: Small;AV8;X;179;7;6
2022;Nissan;Rogue AWD SL/Platinum;Sport utility vehicle: Small;AV8;X;181;6;6
2022;Nissan;Rogue AWD;Sport utility vehicle: Small;AV8;X;195;6;7
2022;Nissan;Sentra;Mid-size;AV;X;167;7;7
2022;Nissan;Sentra SR;Mid-size;AV;X;171;7;7
2022;Nissan;Sentra;Mid-size;M6;X;185;6;7
2022;Nissan;Sentra SR;Mid-size;M6;X;189;6;7
2022;Nissan;Versa;Compact;AV;X;158;7;7
2022;Nissan;Versa;Compact;M5;X;181;7;7
2022;Porsche;718 Boxster;Two-seater;AM7;Z;233;5;1
2022;Porsche;718 Boxster;Two-seater;M6;Z;245;5;1
2022;Porsche;718 Boxster T;Two-seater;AM7;Z;236;5;1
2022;Porsche;718 Boxster T;Two-seater;M6;Z;245;5;1
2022;Porsche;718 Boxster S;Two-seater;AM7;Z;255;5;1
2022;Porsche;718 Boxster S;Two-seater;M6;Z;263;4;1
2022;Porsche;718 Boxster GTS 4.0;Two-seater;AM7;Z;260;4;5
2022;Porsche;718 Boxster GTS 4.0;Two-seater;M6;Z;284;4;5
2022;Porsche;718 Cayman;Two-seater;AM7;Z;233;5;1
2022;Porsche;718 Cayman;Two-seater;M6;Z;245;5;1
2022;Porsche;718 Cayman T;Two-seater;AM7;Z;236;5;1
2022;Porsche;718 Cayman T;Two-seater;M6;Z;245;5;1
2022;Porsche;718 Cayman S;Two-seater;AM7;Z;255;5;1
2022;Porsche;718 Cayman S;Two-seater;M6;Z;263;4;1
2022;Porsche;718 Cayman GTS 4.0;Two-seater;AM7;Z;260;4;5
2022;Porsche;718 Cayman GTS 4.0;Two-seater;M6;Z;284;4;5
2022;Porsche;718 Cayman GT4;Two-seater;AM7;Z;271;4;5
2022;Porsche;718 Cayman GT4;Two-seater;M6;Z;286;4;5
2022;Porsche;718 Spyder;Two-seater;AM7;Z;271;4;5
2022;Porsche;718 Spyder;Two-seater;M6;Z;286;4;5
2022;Porsche;911 Carrera;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Carrera 4;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Carrera Cabriolet;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Carrera 4 Cabriolet;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Carrera S;Minicompact;AM8;Z;274;4;5
2022;Porsche;911 Carrera S;Minicompact;M7;Z;264;4;5
2022;Porsche;911 Carrera 4S;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Carrera 4S;Minicompact;M7;Z;275;4;5
2022;Porsche;911 Carrera S Cabriolet;Minicompact;AM8;Z;273;4;5
2022;Porsche;911 Carrera S Cabriolet;Minicompact;M7;Z;275;4;5
2022;Porsche;911 Carrera 4S Cabriolet;Minicompact;AM8;Z;273;4;5
2022;Porsche;911 Carrera 4S Cabriolet;Minicompact;M7;Z;281;4;5
2022;Porsche;911 Carrera GTS;Minicompact;AM8;Z;289;4;5
2022;Porsche;911 Carrera GTS;Minicompact;M7;Z;276;4;5
2022;Porsche;911 Carrera 4 GTS;Minicompact;AM8;Z;288;4;5
2022;Porsche;911 Carrera 4 GTS;Minicompact;M7;Z;289;4;5
2022;Porsche;911 Carrera GTS Cabriolet;Minicompact;AM8;Z;289;4;5
2022;Porsche;911 Carrera GTS Cabriolet;Minicompact;M7;Z;278;4;5
2022;Porsche;911 Carrera 4 GTS Cabriolet;Minicompact;AM8;Z;288;4;5
2022;Porsche;911 Carrera 4 GTS Cabriolet;Minicompact;M7;Z;296;4;5
2022;Porsche;911 GT3;Two-seater;AM7;Z;334;3;3
2022;Porsche;911 GT3;Two-seater;M6;Z;355;3;3
2022;Porsche;911 GT3 Touring;Two-seater;AM7;Z;335;3;3
2022;Porsche;911 GT3 Touring;Two-seater;M6;Z;354;3;3
2022;Porsche;911 Targa 4;Minicompact;AM8;Z;275;4;5
2022;Porsche;911 Targa 4S;Minicompact;AM8;Z;274;4;5
2022;Porsche;911 Targa 4S;Minicompact;M7;Z;278;4;5
2022;Porsche;911 Targa 4 GTS;Minicompact;AM8;Z;287;4;5
2022;Porsche;911 Targa 4 GTS;Minicompact;M7;Z;296;4;5
2022;Porsche;911 Turbo;Minicompact;AM8;Z;321;3;5
2022;Porsche;911 Turbo Cabriolet;Minicompact;AM8;Z;324;3;5
2022;Porsche;911 Turbo S;Minicompact;AM8;Z;321;3;5
2022;Porsche;911 Turbo S Cabriolet;Minicompact;AM8;Z;328;3;5
2022;Porsche;Cayenne;Sport utility vehicle: Standard;AS8;Z;289;4;5
2022;Porsche;Cayenne Coupe;Sport utility vehicle: Standard;AS8;Z;289;4;5
2022;Porsche;Cayenne S;Sport utility vehicle: Standard;AS8;Z;307;3;5
2022;Porsche;Cayenne S Coupe;Sport utility vehicle: Standard;AS8;Z;305;3;5
2022;Porsche;Cayenne GTS;Sport utility vehicle: Standard;AS8;Z;331;3;3
2022;Porsche;Cayenne GTS Coupe;Sport utility vehicle: Standard;AS8;Z;326;3;3
2022;Porsche;Cayenne Turbo;Sport utility vehicle: Standard;AS8;Z;343;3;3
2022;Porsche;Cayenne Turbo Coupe;Sport utility vehicle: Standard;AS8;Z;330;3;3
2022;Porsche;Cayenne Turbo GT;Sport utility vehicle: Standard;AS8;Z;345;3;3
2022;Porsche;Macan;Sport utility vehicle: Small;AM7;Z;263;4;5
2022;Porsche;Macan S;Sport utility vehicle: Small;AM7;Z;289;4;5
2022;Porsche;Macan GTS;Sport utility vehicle: Small;AM7;Z;290;4;5
2022;Porsche;Panamera;Full-size;AM8;Z;274;4;5
2022;Porsche;Panamera 4;Full-size;AM8;Z;274;4;5
2022;Porsche;Panamera 4 Executive;Full-size;AM8;Z;289;4;5
2022;Porsche;Panamera 4 ST;Full-size;AM8;Z;274;4;5
2022;Porsche;Panamera 4S;Full-size;AM8;Z;276;4;5
2022;Porsche;Panamera 4S Executive;Full-size;AM8;Z;292;4;5
2022;Porsche;Panamera 4S ST;Full-size;AM8;Z;292;4;5
2022;Porsche;Panamera GTS;Full-size;AM8;Z;323;3;3
2022;Porsche;Panamera GTS ST;Full-size;AM8;Z;323;3;3
2022;Porsche;Panamera Turbo S;Full-size;AM8;Z;326;3;3
2022;Porsche;Panamera Turbo S Executive;Full-size;AM8;Z;326;3;3
2022;Porsche;Panamera Turbo S ST;Full-size;AM8;Z;326;3;3
2022;Ram;1500 EcoDiesel;Pickup truck: Standard;A8;D;243;5;1
2022;Ram;1500 HFE EcoDiesel;Pickup truck: Standard;A8;D;238;5;1
2022;Ram;1500 eTorque;Pickup truck: Standard;A8;X;253;5;5
2022;Ram;1500 HFE eTorque;Pickup truck: Standard;A8;X;245;5;5
2022;Ram;1500;Pickup truck: Standard;A8;X;320;3;5
2022;Ram;1500 eTorque;Pickup truck: Standard;A8;X;275;4;5
2022;Ram;1500 4X4 EcoDiesel;Pickup truck: Standard;A8;D;260;4;1
2022;Ram;1500 4X4 eTorque;Pickup truck: Standard;A8;X;260;4;5
2022;Ram;1500 4X4;Pickup truck: Standard;A8;X;325;3;5
2022;Ram;1500 4X4 eTorque;Pickup truck: Standard;A8;X;284;4;5
2022;Ram;1500 4X4 TRX;Pickup truck: Standard;A8;Z;465;1;1
2022;Ram;1500 Classic;Pickup truck: Standard;A8;X;280;4;3
2022;Ram;1500 Classic;Pickup truck: Standard;A8;X;323;3;3
2022;Ram;1500 Classic 4X4;Pickup truck: Standard;A8;X;295;4;3
2022;Ram;1500 Classic 4X4;Pickup truck: Standard;A8;X;330;3;3
2022;Ram;ProMaster City;Special purpose vehicle;A9;X;232;5;6
2022;Rolls-Royce;Cullinan;Station wagon: Mid-size;AS8;Z;386;2;3
2022;Rolls-Royce;Cullinan Black Badge;Station wagon: Mid-size;AS8;Z;386;2;3
2022;Rolls-Royce;Ghost;Full-size;AS8;Z;387;2;3
2022;Rolls-Royce;Ghost EWB;Full-size;AS8;Z;387;2;3
2022;Rolls-Royce;Ghost Black Badge;Full-size;AS8;Z;387;2;3
2022;Rolls-Royce;Phantom;Full-size;AS8;Z;382;2;3
2022;Rolls-Royce;Phantom EWB;Full-size;AS8;Z;382;2;3
2022;Subaru;Ascent AWD;Sport utility vehicle: Standard;AV8;X;245;5;3
2022;Subaru;BRZ;Minicompact;AS6;Z;224;5;3
2022;Subaru;BRZ;Minicompact;M6;Z;247;5;3
2022;Subaru;Crosstrek AWD;Sport utility vehicle: Small;AV8;X;184;6;7
2022;Subaru;Crosstrek AWD;Sport utility vehicle: Small;M6;X;220;5;7
2022;Subaru;Crosstrek AWD;Sport utility vehicle: Small;AV8;X;188;6;7
2022;Subaru;Forester AWD;Sport utility vehicle: Small;AV7;X;192;6;7
2022;Subaru;Forester Wilderness AWD;Sport utility vehicle: Small;AV8;X;210;5;7
2022;Subaru;Impreza 4-Door AWD;Mid-size;AV7;X;174;7;7
2022;Subaru;Impreza 4-Door AWD;Mid-size;M5;X;209;5;7
2022;Subaru;Impreza 5-Door AWD;Station wagon: Small;AV7;X;178;7;7
2022;Subaru;Impreza 5-Door AWD;Station wagon: Small;M5;X;211;5;7
2022;Subaru;Legacy AWD;Full-size;AV8;X;205;6;3
2022;Subaru;Legacy AWD;Full-size;AV8;X;184;6;7
2022;Subaru;Outback AWD;Sport utility vehicle: Small;AV8;X;213;5;3
2022;Subaru;Outback AWD;Sport utility vehicle: Small;AV8;X;192;6;7
2022;Subaru;Outback Wilderness AWD;Sport utility vehicle: Small;AV8;X;235;5;3
2022;Subaru;WRX AWD;Mid-size;AV8;Z;262;4;3
2022;Subaru;WRX AWD;Mid-size;M6;Z;254;5;3
2022;Toyota;4Runner 4WD;Sport utility vehicle: Standard;AS5;X;323;3;5
2022;Toyota;4Runner 4WD (Part-Time 4WD);Sport utility vehicle: Standard;AS5;X;321;3;5
2022;Toyota;C-HR;Compact;AS7;X;189;6;3
2022;Toyota;Camry LE/SE;Mid-size;AS8;X;174;7;7
2022;Toyota;Camry XSE;Mid-size;AS8;X;178;7;7
2022;Toyota;Camry XSE V6;Mid-size;AS8;X;215;5;5
2022;Toyota;Camry TRD;Mid-size;AS8;X;220;5;5
2022;Toyota;Camry AWD SE;Mid-size;AS8;X;192;6;6
2022;Toyota;Camry AWD XSE;Mid-size;AS8;X;195;6;6
2022;Toyota;Camry Hybrid LE;Mid-size;AV;X;113;9;7
2022;Toyota;Camry Hybrid SE/XLE/XSE;Mid-size;AV;X;121;9;7
2022;Toyota;Corolla;Compact;AV;X;166;7;5
2022;Toyota;Corolla XLE;Compact;AV;X;170;7;5
2022;Toyota;Corolla;Compact;M6;X;165;7;5
2022;Toyota;Corolla;Compact;AV10;X;159;7;7
2022;Toyota;Corolla XSE;Compact;AV10;X;164;7;7
2022;Toyota;Corolla;Compact;M6;X;172;7;7
2022;Toyota;Corolla Apex Edition;Compact;AV10;X;164;7;7
2022;Toyota;Corolla Hatchback;Compact;AV10;X;159;7;7
2022;Toyota;Corolla Hatchback;Compact;M6;X;179;7;7
2022;Toyota;Corolla Hybrid;Compact;AV;X;106;9;7
2022;Toyota;Corolla Cross;Sport utility vehicle: Small;AV10;X;171;7;7
2022;Toyota;Corolla Cross AWD;Sport utility vehicle: Small;AV10;X;182;6;7
2022;Toyota;GR86;Minicompact;AS6;Z;224;5;3
2022;Toyota;GR86;Minicompact;M6;Z;246;5;3
2022;Toyota;GR Supra 2.0;Two-seater;AS8;Z;195;6;7
2022;Toyota;GR Supra 3.0;Two-seater;AS8;Z;218;5;5
2022;Toyota;Highlander AWD;Sport utility vehicle: Small;AS8;X;241;5;5
2022;Toyota;Highlander Hybrid AWD;Sport utility vehicle: Standard;AV;X;158;7;7
2022;Toyota;Highlander Hybrid AWD Limited/Platinum;Sport utility vehicle: Standard;AV;X;156;7;7
2022;Toyota;Prius;Mid-size;AV;X;106;9;7
2022;Toyota;Prius AWD;Mid-size;AV;X;111;9;7
2022;Toyota;RAV4;Sport utility vehicle: Small;AS8;X;184;6;7
2022;Toyota;RAV4 (Stop/Start);Sport utility vehicle: Small;AS8;X;180;7;7
2022;Toyota;RAV4 AWD;Sport utility vehicle: Small;AS8;X;198;6;6
2022;Toyota;RAV4 AWD (Stop/Start);Sport utility vehicle: Small;AS8;X;187;6;6
2022;Toyota;RAV4 AWD LE;Sport utility vehicle: Small;AS8;X;184;6;6
2022;Toyota;RAV4 AWD TRD Off-Road;Sport utility vehicle: Small;AS8;X;200;6;6
2022;Toyota;RAV4 Hybrid AWD;Sport utility vehicle: Small;AV;X;140;8;7
2022;Toyota;Sequoia 4WD;Sport utility vehicle: Standard;AS6;X;385;2;5
2022;Toyota;Sienna;Minivan;AV;X;154;7;7
2022;Toyota;Sienna AWD;Minivan;AV;X;158;7;7
2022;Toyota;Tacoma 4WD;Pickup truck: Small;AS6;X;278;4;5
2022;Toyota;Tacoma 4WD;Pickup truck: Small;M6;X;299;3;5
2022;Toyota;Tacoma 4WD D-Cab TRD Off-Road/PRO;Pickup truck: Small;M6;X;300;3;5
2022;Toyota;Tundra;Pickup truck: Standard;AS10;X;277;4;5
2022;Toyota;Tundra 4WD;Pickup truck: Standard;AS10;X;285;4;5
2022;Toyota;Tundra 4WD TRD;Pickup truck: Standard;AS10;X;286;4;5
2022;Toyota;Tundra Hybrid 4WD;Pickup truck: Standard;AS10;X;274;4;5
2022;Toyota;Tundra Hybrid 4WD TRD PRO;Pickup truck: Standard;AS10;X;287;4;5
2022;Toyota;Venza AWD;Sport utility vehicle: Small;AV;X;142;8;7
2022;Volkswagen;Atlas 4MOTION;Sport utility vehicle: Small;AS8;X;249;5;3
2022;Volkswagen;Atlas 4MOTION;Sport utility vehicle: Small;AS8;X;286;4;5
2022;Volkswagen;Atlas Cross Sport 4MOTION;Sport utility vehicle: Small;AS8;X;252;5;3
2022;Volkswagen;Atlas Cross Sport 4MOTION;Sport utility vehicle: Small;AS8;X;275;4;5
2022;Volkswagen;Golf GTI;Mid-size;AM7;X;194;6;5
2022;Volkswagen;Golf GTI;Mid-size;M6;X;198;6;5
2022;Volkswagen;Golf R;Mid-size;AM7;Z;213;5;5
2022;Volkswagen;Golf R;Mid-size;M6;Z;237;5;5
2022;Volkswagen;Jetta;Compact;AS8;X;159;7;7
2022;Volkswagen;Jetta;Compact;M6;X;161;7;7
2022;Volkswagen;Jetta GLI;Compact;AM7;X;185;6;7
2022;Volkswagen;Jetta GLI;Compact;M6;X;186;6;7
2022;Volkswagen;Passat;Mid-size;AS6;X;196;6;7
2022;Volkswagen;Taos;Sport utility vehicle: Small;A8;X;178;7;7
2022;Volkswagen;Taos 4MOTION;Sport utility vehicle: Small;A7;X;200;6;7
2022;Volkswagen;Tiguan 4MOTION;Sport utility vehicle: Small;AS8;X;222;5;7
2022;Volkswagen;Tiguan R-Line 4MOTION;Sport utility vehicle: Small;AS8;X;229;5;7
2022;Volvo;S60 B5;Compact;AS8;Z;186;6;5
2022;Volvo;S60 B5 AWD;Compact;AS8;Z;193;6;5
2022;Volvo;S90 B6 AWD;Mid-size;AS8;Z;212;5;7
2022;Volvo;V60 T6 AWD;Station wagon: Small;AS8;Z;224;5;7
2022;Volvo;V60 CC T5 AWD;Station wagon: Small;AS8;Z;221;5;5
2022;Volvo;V90 CC B6 AWD;Station wagon: Mid-size;AS8;Z;222;5;7
2022;Volvo;XC40 T4 AWD;Sport utility vehicle: Small;AS8;X;217;5;5
2022;Volvo;XC40 T5 AWD;Sport utility vehicle: Small;AS8;Z;219;5;5
2022;Volvo;XC60 B5 AWD;Sport utility vehicle: Small;AS8;Z;219;5;5
2022;Volvo;XC60 B6 AWD;Sport utility vehicle: Small;AS8;Z;232;5;7
2022;Volvo;XC90 T5 AWD;Sport utility vehicle: Standard;AS8;Z;236;5;5
2022;Volvo;XC90 T6 AWD;Sport utility vehicle: Standard;AS8;Z;252;5;7
